"isSpam","isRe","underscore","priority","isInReplyTo","sortedRec","subPunc","multipartText","hasImages","isPGPsigned","subSpamWords","noHost","numEnd","isYelling","isOrigMsg","isDear","isWrote","numLines","bodyCharCt","subExcCt","subQuesCt","numAtt","numRec","perCaps","hour","perHTML","subBlanks","forwards","avgWordLen","numDlr"
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",20,594,0,0,0,1,4.79452054794521,11,0,15.3846153846154,30,4.01834862385321,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",86,4497,0,0,0,1,3.38983050847458,11,0,10,0,5.14878397711016,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",50,2253,0,0,0,1,4.52173913043478,11,0,13.1578947368421,0,4.8728813559322,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",80,4161,0,0,0,1,4.94016569499847,11,0,6.06060606060606,0,4.87144992526158,1
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",45,1795,0,0,0,1,4.13589364844904,11,0,9.75609756097561,0,4.90579710144928,0
"F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T",27,1026,0,3,0,2,4.45402298850575,15,0,14.8936170212766,40.7407407407407,4.21818181818182,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",43,1869,0,0,0,1,5.50139275766017,12,0,13.1147540983607,0,5.03859649122807,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",40,1784,0,0,0,1,5.23168908819133,12,0,6.89655172413793,0,4.69473684210526,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",35,1205,0,0,0,1,13.0162703379224,12,0,9.09090909090909,0,4.7,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",31,797,0,0,0,1,4.61811722912966,13,0,15.3846153846154,51.6129032258064,4.13970588235294,0
"F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T",50,2239,0,1,0,2,1.66846071044133,13,0,12.2448979591837,30,5.44868035190616,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",93,2461,0,0,0,1,8.36363636363636,13,0,10.5263157894737,69.8924731182796,4.88165680473373,0
"F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",298,11392,0,0,1,1,8.66708780795957,13,0,11.5384615384615,0,4.9130974549969,4
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",25,773,1,0,0,2,8.37004405286344,13,0,13.0434782608696,0,4.54,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",29,564,0,0,0,1,8.02752293577982,13,0,10,0,4.73913043478261,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",30,1003,0,0,0,2,3.93184796854522,13,0,10.5263157894737,33.3333333333333,4.48823529411765,0
"F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",28,1036,0,0,0,2,3.48837209302326,15,0,15.5555555555556,7.14285714285714,4.03125,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,422,0,0,0,2,12.7118644067797,0,0,18.1818181818182,0,4.45283018867925,0
"F","T","F","F","T","T","F","F","F","F","F","F","T","F","F","F","T",31,818,0,0,0,1,9.25589836660617,1,0,11.6666666666667,3.2258064516129,4.47967479674797,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",43,1541,0,0,0,1,5.30575539568345,18,0,12.9032258064516,23.2558139534884,4.10332103321033,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",36,829,0,0,0,1,7.93357933579336,4,0,11.1111111111111,27.7777777777778,4.3015873015873,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",57,1984,0,0,0,1,4.09153952843273,3,0,12.9032258064516,36.8421052631579,4.29166666666667,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",31,983,0,0,0,1,8.63095238095238,7,0,11.4754098360656,6.45161290322581,4.28025477707006,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",27,716,0,0,0,1,11.9565217391304,8,0,11.1111111111111,7.40740740740741,4.33962264150943,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",77,3602,0,0,0,1,2.91405385466617,9,0,9.52380952380952,14.2857142857143,4.92014519056261,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",50,2150,0,0,0,1,5.470737913486,8,0,7.5,0,4.62352941176471,0
"F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",69,3394,0,0,0,1,4.72567080496596,8,0,10.5263157894737,0,4.70244821092279,0
"F","T","F","F","T","T","F","F","F","T","F","F","F","F","F","F","F",54,1758,0,0,1,2,7.73286467486819,15,0,12.5,37.037037037037,4.1231884057971,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",109,4565,0,1,0,1,3.66477272727273,8,0,14.5454545454546,0,4.73755047106326,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",71,2984,0,0,0,1,4.16482055826318,8,0,12.5,0,4.65360824742268,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",120,6945,0,0,0,1,3.3762933381739,8,0,11.1111111111111,0,4.6061872909699,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",71,3679,0,0,0,1,4.07239819004525,8,0,8.82352941176471,0,4.51729559748428,0
"F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",74,2324,0,0,0,1,5.38194444444444,8,0,10.8695652173913,1.35135135135135,4.35264483627204,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",28,815,0,0,0,1,8.7431693989071,8,0,12.9032258064516,10.7142857142857,4.575,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",64,2591,0,0,0,1,4.61139896373057,9,0,16.6666666666667,0,4.50934579439252,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",91,2564,0,0,0,3,5.05588078765301,9,0,12.0689655172414,10.989010989011,4.53864734299517,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",39,1540,0,0,0,1,4.84739676840215,9,0,11.7647058823529,15.3846153846154,4.36862745098039,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",31,1178,0,0,0,4,8.47457627118644,4,0,13.953488372093,29.0322580645161,4.17171717171717,2
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",89,4541,0,0,0,1,2.44179443498013,15,0,17.6470588235294,0,4.89847009735744,0
"F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",83,4210,0,0,0,4,3.13737435272617,17,0,15.3846153846154,1.20481927710843,4.24160206718346,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",16,710,0,0,0,1,0.907441016333938,20,0,11.1111111111111,62.5,4.47967479674797,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",28,1356,0,0,0,1,3.90848427073403,17,0,15.3846153846154,7.14285714285714,4.50214592274678,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,127,0,0,0,1,5.15463917525773,10,0,0,0,4.61904761904762,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",28,750,0,0,0,1,9.16844349680171,10,0,15.7894736842105,17.8571428571429,4.15044247787611,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",32,1035,0,0,0,1,7.93201133144476,10,0,10.2564102564103,15.625,3.92222222222222,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",21,592,0,0,0,1,18.232044198895,10,0,12.9032258064516,0,4.46913580246914,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",23,613,0,0,0,1,19.0231362467866,10,0,14.2857142857143,13.0434782608696,4.52325581395349,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",17,702,0,0,0,1,3.61663652802893,18,0,17.2413793103448,0,4.18939393939394,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",23,500,0,0,0,1,5.38243626062323,19,0,14.2857142857143,0,4.46835443037975,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,630,0,0,0,1,8.63636363636364,15,0,12,0,4.27184466019417,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",33,1279,0,0,0,1,5.17766497461929,18,0,18.1818181818182,24.2424242424242,4.13865546218487,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",16,557,0,0,0,1,5.46875,20,0,7.69230769230769,0,4.12903225806452,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",28,740,0,0,0,1,3.76984126984127,19,0,15.625,28.5714285714286,4.16528925619835,2
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",15,374,0,0,0,1,3.59712230215827,20,0,15.625,20,4.34375,1
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",78,2520,0,0,0,2,3.54924578527063,20,0,15.5555555555556,11.5384615384615,3.92682926829268,1
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",38,968,0,0,0,2,6.9164265129683,20,0,11.7647058823529,0,4.3375,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,689,0,0,0,1,7.93357933579336,21,0,16.1290322580645,0,4.16923076923077,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",27,735,0,0,0,1,7.3345259391771,22,0,16.6666666666667,22.2222222222222,4.20300751879699,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",33,859,0,0,0,1,3.85852090032154,6,0,15.625,42.4242424242424,4.31944444444444,1
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",21,747,0,0,0,1,5.91497227356747,8,0,16.6666666666667,19.047619047619,4.06766917293233,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",36,1180,0,0,0,1,7.13391739674593,16,0,11.864406779661,16.6666666666667,4.39010989010989,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",27,1074,0,0,0,1,6.81265206812652,8,0,14.2857142857143,0,4.00975609756098,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",19,482,0,0,0,1,4.93150684931507,8,0,16.6666666666667,26.3157894736842,4.34523809523809,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F","T",51,1612,0,0,0,1,5.20833333333333,8,0,17.910447761194,9.80392156862745,4.45714285714286,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",60,2257,0,0,0,1,5.57167730702264,8,0,15.2173913043478,31.6666666666667,4.03512880562061,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,1109,0,0,0,1,6.23501199040767,8,0,15.2173913043478,54.1666666666667,3.89719626168224,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",23,664,0,0,0,1,3.49514563106796,8,0,10.7142857142857,30.4347826086957,4.32773109243697,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",34,1375,1,0,0,1,5.47818012999072,9,0,13.3333333333333,0,4.15830115830116,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",37,1062,0,0,0,1,4.77489768076398,9,0,15.5555555555556,40.5405405405405,4.07222222222222,1
"F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T",31,632,0,0,0,2,4.01785714285714,9,0,15.625,35.4838709677419,4.14814814814815,1
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",30,643,0,0,0,2,5.89519650655022,9,0,15.625,23.3333333333333,4.6734693877551,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",30,895,0,0,0,2,7.48091603053435,16,0,12.5,73.3333333333333,4.58041958041958,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",32,725,0,0,0,1,5.38793103448276,9,0,15.5555555555556,62.5,4.18018018018018,1
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",26,761,0,0,0,1,6.58783783783784,9,0,15.2173913043478,11.5384615384615,4.45112781954887,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",14,362,0,0,0,1,7.56972111553785,9,0,17.0731707317073,7.14285714285714,4.25423728813559,0
"F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",73,3254,0,0,0,2,3.72620494127177,22,0,13.0434782608696,0,4.41681574239714,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",55,1532,0,0,0,1,7.06243602865916,10,0,11.1111111111111,0,4.60849056603774,10
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",99,7592,0,0,0,1,3.12876052948255,10,0,9.61538461538461,0,4.47806004618938,3
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",24,704,0,0,0,1,8.68596881959911,11,0,4.54545454545454,0,4.67708333333333,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",31,798,0,0,0,1,10.0200400801603,11,0,12.9032258064516,16.1290322580645,4.41592920353982,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",32,1281,0,0,0,1,6.54307524536532,12,0,8.33333333333334,0,4.60804020100502,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",54,2505,0,0,0,1,3.72899159663866,12,0,10,0,4.43822843822844,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",21,466,0,1,0,1,11.4814814814815,16,0,12.1212121212121,0,4.28571428571429,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",41,1496,0,0,0,1,7.19016083254494,12,0,10.2564102564103,0,4.40416666666667,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",29,890,0,0,0,1,3.78787878787879,12,0,0,0,4.48979591836735,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",80,2758,0,0,0,1,4.91006319883325,12,0,13.1578947368421,0,4.49126637554585,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",77,2815,0,0,0,1,4.92700729927007,12,0,11.1111111111111,0,4.88195991091314,1
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",40,1744,0,0,0,1,4.76923076923077,12,0,7.3170731707317,0,4.67625899280576,1
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",71,2357,0,0,0,1,5.44296467863347,12,0,12.5,0,4.4625322997416,1
"F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",16,361,0,0,0,1,9.15492957746479,12,0,14.2857142857143,0,4.8135593220339,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",10,371,0,0,0,1,3.76712328767123,13,0,9.52380952380952,0,4.35820895522388,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",36,1063,0,0,0,1,7.65027322404372,13,0,14.2857142857143,19.4444444444444,4.38323353293413,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",44,1132,0,0,0,1,6.66666666666667,21,0,14.7058823529412,36.3636363636364,4.35754189944134,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,503,0,0,0,1,4.21836228287841,16,0,10,0,4.3804347826087,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",60,2840,0,0,0,1,5.17162471395881,10,0,14.5833333333333,0,4.68884120171674,1
"F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",36,1188,0,0,0,1,6.61057692307692,23,0,11.7647058823529,0,4.42553191489362,1
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",30,1133,0,1,0,1,5.71791613722999,21,0,12.1212121212121,13.3333333333333,4.25405405405405,1
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",27,521,0,0,0,1,12.0521172638436,21,0,14.6666666666667,11.1111111111111,4.14864864864865,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",51,1794,0,0,0,1,5.51359516616314,10,0,14.8936170212766,0,4.77978339350181,0
"F","T","F","F","T","T","F","F","F","F","T","F","F","F","F","F","F",24,718,0,0,0,1,8.63157894736842,10,0,14.5833333333333,8.33333333333333,4.65686274509804,1
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",27,908,0,0,0,1,7.32484076433121,10,0,14.5833333333333,14.8148148148148,4.65185185185185,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",77,3097,0,0,0,1,5.18331226295828,10,0,9.25925925925926,0,4.94375,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,291,1,0,0,1,6.6079295154185,8,0,16.6666666666667,0,4.82978723404255,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",22,578,0,0,0,1,6.52173913043478,2,0,12,31.8181818181818,4.98795180722892,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",23,506,0,1,0,1,11.8243243243243,16,0,13.5135135135135,17.3913043478261,4.22857142857143,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",58,2697,0,0,0,1,3.1947261663286,0,0,16.0714285714286,31.0344827586207,4.33406593406593,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F","T",152,5055,0,0,0,1,5.73976037893564,22,0,16.0714285714286,68.4210526315789,4.24231678486998,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",19,739,0,0,0,2,2.99625468164794,0,0,12.1951219512195,15.7894736842105,4.72566371681416,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",29,2252,0,0,0,1,2.65596046942557,22,0,10,0,4.26052631578947,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",76,3472,0,0,0,2,2.86050156739812,23,0,12.5,42.1052631578947,4.23217247097844,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",60,1844,0,0,0,1,3.26975476839237,10,0,12.5,0,4.72025723472669,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",21,707,0,0,0,1,5.6390977443609,8,0,16.9014084507042,0,4.29032258064516,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",14,504,0,0,0,1,3.73333333333333,19,0,14.2857142857143,28.5714285714286,4.36046511627907,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",37,895,0,0,0,3,21.1267605633803,19,0,14.2857142857143,8.10810810810811,4.69852941176471,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",10,362,0,0,0,1,3.57142857142857,20,0,9.52380952380952,0,4.59016393442623,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",33,1416,0,0,0,1,5.36851683348499,16,0,12.5,3.03030303030303,4.13157894736842,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",17,658,0,0,0,1,5.0561797752809,20,0,9.67741935483871,0,5.0377358490566,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",108,5525,0,0,0,2,3.44370860927152,22,0,8,0,5.15358361774744,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",13,275,0,0,0,2,7.44186046511628,23,0,10.3448275862069,0,4.3,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",15,436,0,0,0,1,2.6865671641791,18,0,14.2857142857143,13.3333333333333,4.08536585365854,1
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",35,827,0,0,0,1,5.04731861198738,0,0,10.3448275862069,48.5714285714286,4.99212598425197,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",575,34830,0,0,0,1,3.44379935811907,2,0,13.953488372093,6.95652173913043,4.6419484432541,1
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",19,900,0,0,0,1,2.75862068965517,1,0,14.6341463414634,0,5.1056338028169,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",20,538,0,0,0,4,8.01104972375691,10,0,6.66666666666667,35,4.16091954022988,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",49,1324,1,0,0,1,8.2618025751073,17,0,13.3333333333333,0,3.96595744680851,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",47,1407,1,0,0,2,25.0267379679144,17,0,14.2857142857143,21.2765957446809,4.36915887850467,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",41,1605,0,0,0,1,5.70719602977668,16,0,12.5,63.4146341463415,4.14041095890411,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",27,940,0,0,0,2,5.79494799405646,16,0,12.5,18.5185185185185,4.34193548387097,0
"F","T","F","F","T","T","F","F","F","F","T","F","F","F","F","F","F",410,10812,0,0,0,1,3.07782328847279,21,0,12.5,0,4.60150780829295,1
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",34,1446,0,0,0,1,2.33393177737882,19,0,12,5.88235294117647,4.74042553191489,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",22,803,0,0,0,1,3.8961038961039,9,0,10.5263157894737,18.1818181818182,4.52941176470588,0
"F","T","F","F","T","T","F","F","F","F","T","F","F","F","F","F","F",40,1582,0,0,0,1,2.65339966832504,22,0,12.5,27.5,4.7109375,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","T",15,474,0,0,0,1,8.01186943620178,19,0,17.1428571428571,13.3333333333333,4.61643835616438,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,608,0,0,0,1,9.42857142857143,15,0,8.33333333333334,0,4.72972972972973,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",52,980,0,0,0,1,9.47712418300654,20,0,16.6666666666667,46.1538461538462,4.05298013245033,1
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",26,1047,0,0,0,1,4.42953020134228,20,0,16.6666666666667,26.9230769230769,4.13888888888889,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","T",18,648,0,0,0,1,6.01336302895323,20,0,17.1428571428571,33.3333333333333,4.49,0
